subject,sessionIndex,rep,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
Harsh,1,15,0.097526789,0.186551571,0.089024782,0.076303005,0.097465277,0.021162272,0.099914551,0.104621887,0.004707336,0.081735134,0.227893591,0.146158457,0.086769581,0.433413506,0.346643925,0.120278359,0.267498016,0.147219658,0.127607107,0.162465096,0.034857988,0.102923393,0.097334623,-0.00558877,0.130967379,0.087700129,-0.04326725,0.115378857,0.21172595,0.096347094,0.155275583
Harsh,1,16,0.070002079,0.231744766,0.161742687,0.095569611,0.108516216,0.012946606,0.115898848,0.107051373,-0.008847475,0.120349884,0.620845079,0.500495195,0.072046518,0.263225317,0.191178799,0.115494251,0.17420578,0.058711529,0.117372274,0.115411282,-0.001960993,0.082176209,0.099473953,0.017297745,0.088604212,0.025782347,-0.062821865,0.114745379,0.202400923,0.087655544,0.125960112
Harsh,1,17,0.104367495,0.132796764,0.02842927,0.081531286,0.140200615,0.058669329,0.120938778,0.074419975,-0.046518803,0.083017826,0.174129486,0.09111166,0.069177389,0.252390385,0.183212996,0.093438387,0.180331469,0.086893082,0.142730475,0.113772392,-0.028958082,0.114324093,0.075360537,-0.038963556,0.115731478,0.057281017,-0.05845046,0.10176301,0.178179741,0.076416731,0.117253065
Harsh,1,18,0.104244471,0.174235106,0.069990635,0.072320223,0.106564045,0.034243822,0.119954109,0.142791033,0.022836924,0.078142405,0.221815109,0.143672705,0.085292339,0.274078608,0.188786268,0.101663828,0.180703402,0.079039574,0.128923416,0.120213985,-0.008709431,0.102439642,0.044693232,-0.05774641,0.143974781,0.070730448,-0.073244333,0.112714529,0.167508841,0.054794312,0.137910605
Harsh,1,19,0.099199057,0.146965265,0.047766209,0.085844278,0.142135143,0.056290865,0.121242285,0.161786318,0.040544033,0.106008053,0.42323494,0.317226887,0.093011856,0.25834775,0.165335894,0.09569025,0.181988955,0.086298704,0.116019249,0.112679482,-0.003339767,0.108380079,0.062862158,-0.045517921,0.132730961,0.061944008,-0.070786953,0.107889652,0.199897051,0.092007399,0.12425828
Harsh,1,20,0.085826397,0.17037487,0.084548473,0.077601671,0.108434916,0.030833244,0.108517408,0.09543252,-0.013084888,0.048775196,0.178499222,0.129724026,0.070851326,0.231426477,0.160575151,0.115437031,0.186973572,0.071536541,0.123860598,0.125304937,0.00144434,0.113270283,0.023637533,-0.08963275,0.157118321,0.103054047,-0.054064274,0.131002426,0.274021149,0.143018723,0.127836466
Harsh,1,21,0.103190661,0.258059979,0.154869318,0.078693867,0.091231585,0.012537718,0.103379011,0.127773523,0.024394512,0.099048853,0.267222405,0.168173552,0.070618868,0.388723135,0.318104267,0.094766617,0.154640436,0.059873819,0.10705471,0.121111393,0.014056683,0.082030296,0.066334724,-0.015695572,0.122306824,0.071628332,-0.050678492,0.102720022,0.170345306,0.067625284,0.115674257
Harsh,1,22,0.115097284,0.125895977,0.010798693,0.081245184,0.123924971,0.042679787,0.120753527,0.073215723,-0.047537804,0.059258699,0.181337357,0.122078657,0.063643217,0.302555084,0.238911867,0.085075617,0.174520254,0.089444637,0.129966974,0.10325551,-0.026711464,0.108031988,0.034438133,-0.073593855,0.156545639,0.113191366,-0.043354273,0.111346722,0.168658257,0.057311535,0.121225596
Harsh,1,23,0.107650518,0.199333668,0.091683149,0.078798771,0.092208624,0.013409853,0.130803108,0.132264614,0.001461506,0.089946032,0.203772306,0.113826275,0.085413933,0.305771828,0.220357895,0.086459637,0.205235243,0.118775606,0.13205266,0.133215666,0.001163006,0.087554216,0.046338558,-0.041215658,0.164575577,0.112291575,-0.052284002,0.10873723,0.167657614,0.058920383,0.124414921
Harsh,1,24,0.086171627,0.162374735,0.076203108,0.079747915,0.089526415,0.0097785,0.116611719,0.102109194,-0.014502525,0.102530479,0.204724312,0.102193832,0.079231501,0.274763584,0.195532084,0.095176697,0.149269104,0.054092407,0.128361702,0.115889072,-0.01247263,0.086244583,0.085022926,-0.001221657,0.13437295,0.069981337,-0.064391613,0.108610869,0.177047014,0.068436146,0.119865894
Harsh,1,25,0.099742174,0.184503794,0.08476162,0.074156523,0.098676443,0.02451992,0.102357149,0.094148874,-0.008208275,0.093875647,0.209259033,0.115383387,0.071495056,0.376100302,0.304605246,0.111547709,0.17637229,0.064824581,0.106032133,0.198022127,0.091989994,0.127361059,0.100714684,-0.026646376,0.142599583,0.093009472,-0.049590111,0.114881754,0.237416983,0.122535229,0.120411396
Harsh,1,26,0.103255987,0.197430134,0.094174147,0.081796646,0.115295172,0.033498526,0.11193037,0.095244884,-0.016685486,0.106633425,0.235929012,0.129295588,0.079245806,0.253098488,0.173852682,0.089850426,0.168548107,0.078697681,0.153805733,0.18219614,0.028390408,0.111376286,0.05368638,-0.057689905,0.181579828,0.119727612,-0.061852217,0.122807503,0.206480503,0.083673,0.137768269
Harsh,1,27,0.092881203,0.212487221,0.119606018,0.083345175,0.120842457,0.037497282,0.114568949,0.111801386,-0.002767563,0.097365379,0.240773678,0.143408299,0.080318451,0.285878658,0.205560207,0.085876942,0.18812418,0.102247238,0.147714376,0.181853771,0.034139395,0.132452488,0.026817083,-0.105635405,0.225699902,0.174179792,-0.051520109,0.148969412,0.429539442,0.28057003,0.137345791
Harsh,1,28,0.104747534,0.23593235,0.131184816,0.116423845,0.118574143,0.002150297,0.135943174,0.117411614,-0.018531561,0.08541441,0.180767775,0.095353365,0.078000307,0.250874758,0.172874451,0.085901737,0.145322561,0.059420824,0.12575388,0.113855124,-0.011898756,0.145555019,0.104994297,-0.040560722,0.156993628,0.08907938,-0.067914248,0.123828888,0.196299076,0.072470188,0.133388758
Harsh,1,29,0.094333172,0.128872395,0.034539223,0.070314884,0.117609263,0.047294378,0.118432999,0.068847179,-0.049585819,0.08780551,0.877007484,0.789201975,0.0916996,0.265478611,0.173779011,0.07579875,0.171880961,0.096082211,0.14645505,0.158154488,0.011699438,0.126229763,0.103337765,-0.022891998,0.150424719,0.093053341,-0.057371378,0.11929822,0.248738527,0.129440308,0.107331276
Harsh,1,30,0.095354319,0.136623859,0.041269541,0.086519003,0.091661692,0.005142689,0.10562849,0.126060247,0.020431757,0.108515263,0.407427549,0.298912287,0.119087935,0.448126555,0.32903862,0.107666493,0.169342995,0.061676502,0.123538017,0.108521223,-0.015016794,0.130334854,0.088532448,-0.041802406,0.129900456,0.068137407,-0.061763048,0.095883131,0.163096905,0.067213774,0.123889923
Harsh,1,31,0.106004,0.15054822,0.04454422,0.073414087,0.172088623,0.098674536,0.099237204,0.079362869,-0.019874334,0.102807045,0.220818281,0.118011236,0.08661294,0.236671448,0.150058508,0.078154325,0.153288364,0.075134039,0.122302532,0.115343809,-0.006958723,0.133845806,0.087637186,-0.04620862,0.131551743,0.079052687,-0.052499056,0.092276335,0.159654856,0.067378521,0.109226465
Harsh,1,32,0.098991394,0.174317122,0.075325727,0.082214355,0.137323856,0.055109501,0.104697466,0.096002102,-0.008695364,0.092862844,0.198029518,0.105166674,0.086820841,0.239225864,0.152405024,0.085097551,0.14228797,0.057190418,0.116173029,0.117323875,0.001150846,0.106412888,0.050671816,-0.055741072,0.144160986,0.090092421,-0.054068565,0.1013093,0.165856838,0.064547539,0.111922026
Harsh,1,33,0.111501932,0.586002588,0.474500656,0.072015047,-0.315115213,-0.387130261,0.115089417,0.135144949,0.020055532,0.080912352,0.977308512,0.89639616,0.159212828,0.41818738,0.258974552,0.125557423,0.149288654,0.023731232,0.111927271,0.13638258,0.024455309,0.131372452,0.074384928,-0.056987524,0.12606597,0.058183193,-0.067882776,0.118417263,0.178351402,0.059934139,0.124116421
Harsh,1,34,0.084836721,0.12017107,0.035334349,0.077062368,0.102388859,0.02532649,0.117362976,0.07803154,-0.039331436,0.093935966,0.176214457,0.08227849,0.071443081,0.224256754,0.152813673,0.08209753,0.146324396,0.064226866,0.112367153,0.097043037,-0.015324116,0.100885391,0.092998505,-0.007886887,0.127334356,0.071903467,-0.055430889,0.103346825,0.189193487,0.085846663,0.111820459
Harsh,1,35,0.104010582,0.138766766,0.034756184,0.072865009,0.098582745,0.025717735,0.135238886,0.092777252,-0.042461634,0.089568853,0.185630798,0.096061945,0.072038412,0.299847603,0.227809191,0.099063635,0.166884422,0.067820787,0.117445946,0.106067181,-0.011378765,0.107717037,0.092374086,-0.015342951,0.140208483,0.068333387,-0.071875095,0.126121283,0.202381134,0.076259851,0.133562803
Harsh,1,36,0.091650248,0.156143189,0.064492941,0.074729681,0.088684797,0.013955116,0.132082462,0.13088584,-0.001196623,0.091290236,0.370778799,0.279488564,0.104762316,0.329543114,0.224780798,0.08430028,0.153960466,0.069660187,0.11188364,0.11794734,0.0060637,0.116750956,0.065264463,-0.051486492,0.13525629,0.071518421,-0.063737869,0.123332501,0.191350937,0.068018436,0.126721859
Harsh,1,37,0.099369049,0.168911696,0.069542646,0.076509714,0.071141958,-0.005367756,0.120815992,0.126569986,0.005753994,0.127081633,0.264329195,0.137247562,0.064732313,0.236392975,0.171660662,0.08722949,0.136936903,0.049707413,0.124257565,0.114297628,-0.009959936,0.136534214,0.081938982,-0.054595232,0.123322487,0.066808224,-0.056514263,0.118177891,0.164759398,0.046581507,0.120731354
Harsh,1,38,0.128525019,0.147110939,0.01858592,0.069566727,0.086632967,0.01706624,0.110821724,0.103414536,-0.007407188,0.12306118,0.191577673,0.068516493,0.069876671,0.210409641,0.14053297,0.134129047,0.152307034,0.018177986,0.123194456,0.121770144,-0.001424313,0.136786938,0.068034649,-0.068752289,0.121262074,0.070813179,-0.050448895,0.134257317,0.205193996,0.07093668,0.10390234
Harsh,1,39,0.09811902,0.110691786,0.012572765,0.072891712,0.104789734,0.031898022,0.10853219,0.06996417,-0.03856802,0.075634003,0.173315525,0.097681522,0.050207615,0.186659336,0.136451721,0.109417677,0.218958855,0.109541178,0.156312466,0.05134511,-0.104967356,0.05985713,0.267649651,0.207792521,0.092677355,0.161103249,0.068425894,0.113745689,0.514702559,0.400956869,0.123829126
Harsh,1,40,0.109383583,0.208056927,0.098673344,0.080606222,0.047849894,-0.032756329,0.10008812,0.129954815,0.029866695,0.090514421,0.181213141,0.090698719,0.063973188,0.223816156,0.159842968,0.112974405,0.156036615,0.04306221,0.11318326,0.104264975,-0.008918285,0.108458042,0.075091362,-0.03336668,0.116036415,0.063419342,-0.052617073,0.112928867,0.17833066,0.065401793,0.104019165
Harsh,1,41,0.08492136,0.134213686,0.049292326,0.070993423,0.05920434,-0.011789083,0.099190712,0.14930439,0.050113678,0.058154345,0.659108877,0.600954533,0.104346752,0.519980431,0.415633678,0.117286444,0.145486593,0.02820015,0.12048769,0.096345425,-0.024142265,0.117987156,0.045602083,-0.072385073,0.127927542,0.098592043,-0.029335499,0.091748714,0.16039753,0.068648815,0.097449303
Harsh,1,42,0.079024792,0.098758936,0.019734144,0.082030535,0.105694532,0.023663998,0.105394363,0.071344376,-0.034049988,0.088461161,0.169264078,0.080802917,0.067886829,2.261003256,2.193116426,0.144958735,0.194407225,0.04944849,0.114848137,0.135627031,0.020778894,0.108444452,2.025453329,1.917008877,0.094303131,0.085306644,-0.008996487,0.08637476,0.41306591,0.326691151,0.111813545
Harsh,1,43,0.100302935,0.143988133,0.043685198,0.081719637,0.092299223,0.010579586,0.130276442,1.590178728,1.459902287,0.097998142,0.343490124,0.245491982,0.092305183,0.242455721,0.150150538,0.112811804,0.1446836,0.031871796,0.114997149,0.112426996,-0.002570152,0.110266209,0.073400021,-0.036866188,0.130096436,0.082976341,-0.047120094,0.10487318,0.165263891,0.060390711,0.124823809
Harsh,1,44,0.096848726,0.277368546,0.180519819,0.08258605,0.125009298,0.042423248,0.093697071,0.098059416,0.004362345,0.121699333,0.249427319,0.127727985,0.068935633,0.253629208,0.184693575,0.095411539,0.158819675,0.063408136,0.109498978,0.107851028,-0.001647949,0.101803541,0.089683533,-0.012120008,0.141290903,0.083597183,-0.05769372,0.099905252,0.176226139,0.076320887,0.112101078
Harsh,1,45,0.081674099,0.157546282,0.075872183,0.090366364,0.095292568,0.004926205,0.115691662,0.124869108,0.009177446,0.12142992,0.383869648,0.262439728,0.10585022,0.280359745,0.174509525,0.102769136,0.163899899,0.061130762,0.104132891,0.107634068,0.003501177,0.108063936,0.078505993,-0.029557943,0.116922379,0.080969095,-0.035953283,0.079746962,0.165851116,0.086104155,0.13885951
Harsh,1,46,0.098074913,0.16582036,0.067745447,0.087299109,0.077086449,-0.01021266,0.113618374,0.138461113,0.024842739,0.111916304,0.190623045,0.078706741,0.075864315,1.346686363,1.270822048,0.139241457,0.332771301,0.193529844,0.139359474,0.136305094,-0.00305438,0.116757155,0.093244314,-0.02351284,0.130076885,0.091980219,-0.038096666,0.108492136,0.181734085,0.073241949,0.128374815
Harsh,1,47,0.080412626,0.498838663,0.418426037,0.076485395,-0.261674166,-0.338159561,0.103149653,0.078382015,-0.024767637,0.089858055,2.012911797,1.923053741,0.07912159,0.25561595,0.17649436,0.104535103,0.128915787,0.024380684,0.112834215,0.093667507,-0.019166708,0.107169151,0.096998453,-0.010170698,0.112104893,0.206766605,0.094661713,0.079091311,0.70904994,0.62995863,0.095346212
Harsh,1,48,0.111066341,0.213280201,0.10221386,0.075158834,0.085674763,0.010515928,0.109171867,0.098726988,-0.01044488,0.100821018,0.189929962,0.089108944,0.072692871,2.338623524,2.265930653,0.09340167,0.119125128,0.025723457,0.111103058,0.094970942,-0.016132116,0.094413757,0.107364893,0.012951136,0.112483501,0.150714636,0.038231134,0.113443613,0.245476008,0.132032394,0.107635737
Harsh,1,49,0.105783701,0.211098433,0.105314732,0.076044559,0.080239058,0.004194498,0.108953238,0.105060101,-0.003893137,0.09901619,0.22481966,0.125803471,0.077498198,0.494170904,0.416672707,0.105426312,0.21877408,0.113347769,0.115976572,0.137471438,0.021494865,0.091266155,0.093301058,0.002034903,0.139503241,0.10055089,-0.038952351,0.13296628,0.277062893,0.144096613,0.115068674
Harsh,1,50,0.104924679,0.274507284,0.169582605,0.072874308,0.094406128,0.02153182,0.099733591,0.095071077,-0.004662514,0.103964567,0.276473761,0.172509193,0.100459337,0.347748756,0.247289419,0.099675655,0.15200448,0.052328825,0.113007069,0.158443689,0.045436621,0.107423067,0.100613833,-0.006809235,0.132114649,0.10501194,-0.027102709,0.135676384,0.300026178,0.164349794,0.153568983
Harsh,1,1,0.091718674,0.25105834,0.159339666,0.075625658,0.08935976,0.013734102,0.092959642,0.096172571,0.003212929,0.099204063,0.246836662,0.147632599,0.071338892,0.550361872,0.47902298,0.116064072,0.176469088,0.060405016,0.112921238,0.08135581,-0.031565428,0.119751453,0.107830048,-0.011921406,0.125351667,0.085539579,-0.039812088,0.092858553,0.196790457,0.103931904,0.095095396
Harsh,1,2,0.101174116,0.233592987,0.132418871,0.079927921,0.083185911,0.00325799,0.100333691,0.119936228,0.019602537,0.094863176,0.205023527,0.110160351,0.069639444,0.227715969,0.158076525,0.100245237,0.158470631,0.058225393,0.121119261,0.087409735,-0.033709526,0.109101057,0.088418961,-0.020682096,0.117223501,0.083987474,-0.033236027,0.072311401,0.165435553,0.093124151,0.097465992
Harsh,1,3,0.095003605,0.164800882,0.069797277,0.079177856,0.119542599,0.040364742,0.113110066,0.07241559,-0.040694475,0.103778839,0.190299273,0.086520433,0.065003634,0.234894514,0.169890881,0.093105555,0.141819,0.048713446,0.116627216,0.099125624,-0.017501593,0.105834246,0.09793663,-0.007897615,0.122113705,0.069578409,-0.052535295,0.113224506,0.204359293,0.091134787,0.129887819
Harsh,1,4,0.089860439,0.142782688,0.052922249,0.07424283,0.105770826,0.031527996,0.112146378,0.09423995,-0.017906427,0.094741344,0.183630943,0.088889599,0.077603102,0.239401579,0.161798477,0.082068682,0.124061108,0.041992426,0.11998558,0.099163771,-0.02082181,0.097757339,0.069316149,-0.028441191,0.116715908,0.072686434,-0.044029474,0.093036175,0.150991917,0.057955742,0.104255438
Harsh,1,5,0.084395885,0.1185534,0.034157515,0.070990562,0.099364519,0.028373957,0.110360146,0.076042652,-0.034317493,0.096805811,0.190150499,0.093344688,0.065583229,0.239861727,0.174278498,0.077959538,0.137009859,0.059050322,0.105642557,0.098127604,-0.007514954,0.101447105,0.08440733,-0.017039776,0.123355627,0.082836151,-0.040519476,0.097422361,0.170516253,0.073093891,0.10577631
Harsh,1,6,0.082653284,0.106999636,0.024346352,0.068903446,0.097057343,0.028153896,0.099199295,0.082784891,-0.016414404,0.083353519,0.174081087,0.090727568,0.067219496,0.249258518,0.182039022,0.07653451,0.134124041,0.057589531,0.145152807,0.069432974,-0.075719833,0.077950716,0.084554672,0.006603956,0.128069639,0.092874765,-0.035194874,0.101871491,0.15026021,0.04838872,0.111525774
Harsh,1,7,0.088597536,0.119586229,0.030988693,0.065514803,0.071208239,0.005693436,0.101795435,0.086635113,-0.015160322,0.084910631,0.166049957,0.081139326,0.058948278,0.200512409,0.141564131,0.076244116,0.182440043,0.106195927,0.121255875,0.560176373,0.438920498,0.098278761,0.096269608,-0.002009153,0.095469952,0.141595841,0.046125889,0.099304676,0.290776014,0.191471338,0.110877276
Harsh,1,8,0.078529119,0.112308264,0.033779144,0.072951555,1.273398161,1.200446606,0.100106478,0.088463068,-0.01164341,0.090138197,0.295298815,0.205160618,0.112164259,0.341698885,0.229534626,0.085975409,0.146089554,0.060114145,0.095656633,0.092468023,-0.00318861,0.101790667,0.08301115,-0.018779516,0.082192183,0.031986475,-0.050205708,0.104064226,0.156017065,0.051952839,0.113059759
Harsh,1,9,0.083769083,0.129491091,0.045722008,0.075791597,0.078310013,0.002518415,0.110458851,0.093615532,-0.016843319,0.090838432,0.180909872,0.09007144,0.11196065,0.321055889,0.20909524,0.061830759,0.732327938,0.670497179,0.097369671,0.106163025,0.008793354,0.098604202,0.07886982,-0.019734383,0.093219519,0.094340563,0.001121044,0.078076601,1.019530296,0.941453695,0.103156567
Harsh,1,10,0.086642981,0.136001825,0.049358845,0.075639486,0.067486525,-0.008152962,0.102950811,0.101691961,-0.00125885,0.083273411,0.193805456,0.110532045,0.069158316,0.213685513,0.144527197,0.085469007,0.332066774,0.246597767,0.114722729,0.150043011,0.035320282,0.094766855,0.090176344,-0.004590511,0.115888596,0.076047182,-0.039841414,0.104706287,0.189107657,0.084401369,0.103997707
Harsh,1,11,0.092358112,0.760662079,0.668303967,0.087524652,0.109568119,0.022043467,0.092672825,0.080790997,-0.011881828,0.098917007,0.212449789,0.113532782,0.073925734,0.56876874,0.494843006,0.114806414,0.17312479,0.058318377,0.113811016,0.101504803,-0.012306213,0.094774961,0.102739573,0.007964611,0.110638142,0.046330214,-0.064307928,0.122625351,0.180529594,0.057904243,0.127476215
Harsh,1,12,0.074866295,0.133638382,0.058772087,0.068847418,0.085893154,0.017045736,0.093076229,0.088670731,-0.004405499,0.102894545,0.223238468,0.120343924,0.080489874,0.346240759,0.265750885,0.107230187,0.149367094,0.042136908,0.137395859,0.11931181,-0.018084049,0.094520092,0.087857962,-0.00666213,0.103613615,0.067032814,-0.036580801,0.105365038,0.145865679,0.040500641,0.118193626
Harsh,1,13,0.079507113,0.124258995,0.044751883,0.075896502,0.074713945,-0.001182556,0.115264893,0.123637199,0.008372307,0.079967737,0.191187143,0.111219406,0.067213297,0.278487921,0.211274624,0.096103907,0.190257549,0.094153643,0.125315905,0.12669754,0.001381636,0.08777833,0.086606503,-0.001171827,0.137323856,0.095877171,-0.041446686,0.117940426,0.184612036,0.06667161,0.140964747
Harsh,1,14,0.093569994,0.171231031,0.077661037,0.070270538,0.084624052,0.014353514,0.096585274,0.102621794,0.00603652,0.093565941,0.18067503,0.087109089,0.075116396,0.280662298,0.205545902,0.106534481,0.180366993,0.073832512,0.111483812,0.105462074,-0.006021738,0.094148397,0.142246246,0.048097849,0.117537499,0.079372644,-0.038164854,0.122298002,0.209870577,0.087572575,0.149757862
Harsh,1,15,0.088328123,0.159075737,0.070747614,0.073067665,0.104294539,0.031226873,0.114243031,0.103454113,-0.010788918,0.078546524,0.191414356,0.112867832,0.034994602,3.523703575,3.488708973,0.079953671,0.16119194,0.08123827,0.101275682,0.092083931,-0.009191751,0.107214689,0.091791868,-0.015422821,0.097923279,0.051251173,-0.046672106,0.107298851,0.186689377,0.079390526,0.096769094
Harsh,1,16,0.079042912,0.089275122,0.01023221,0.080202103,0.122164011,0.041961908,0.099183083,0.10882473,0.009641647,0.102070808,0.261496306,0.159425497,0.134425879,0.477363825,0.342937946,0.109293938,0.187385559,0.078091621,0.105656147,0.132498741,0.026842594,0.100733042,0.066045046,-0.034687996,0.111539364,0.060954332,-0.050585032,0.108735085,0.18287921,0.074144125,0.117705822
Harsh,1,17,0.08846283,0.187754154,0.099291325,0.082529783,0.093581438,0.011051655,0.114449978,0.113206148,-0.00124383,0.077497721,0.236455441,0.15895772,0.102231026,0.518383503,0.416152477,0.099020243,0.168775797,0.069755554,0.132008553,0.119556904,-0.012451649,0.121234179,0.101446867,-0.019787312,0.118459225,0.060691595,-0.05776763,0.118854046,0.181536436,0.06268239,0.115736723
Harsh,1,18,0.089975595,0.209243774,0.119268179,0.082288742,0.087836742,0.005548,0.092039585,0.094362259,0.002322674,0.099779367,0.198368311,0.098588943,0.077904463,0.237975121,0.160070658,0.099473476,0.147672892,0.048199415,0.140904903,0.120139599,-0.020765305,0.122820139,0.106039763,-0.016780376,0.095991611,0.032871723,-0.063119888,0.127343178,0.208044291,0.080701113,0.139353037
